eta,p,movingaverage,model
0.535,2.2231974513110043e-54,5-day,EpiFilter
0.536,1.7635552554927487e-54,5-day,EpiFilter
0.537,1.3995667831095433e-54,5-day,EpiFilter
0.538,1.1111973371521024e-54,5-day,EpiFilter
0.5389999999999999,8.826352310043732e-55,5-day,EpiFilter
0.54,7.013960518268344e-55,5-day,EpiFilter
0.541,5.5761809334376925e-55,5-day,EpiFilter
0.542,4.435079094682211e-55,5-day,EpiFilter
0.543,3.529038072690392e-55,5-day,EpiFilter
0.5439999999999999,2.809320381555675e-55,5-day,EpiFilter
0.545,2.237358807825617e-55,5-day,EpiFilter
0.546,1.782620667787386e-55,5-day,EpiFilter
0.547,1.420923372924653e-55,5-day,EpiFilter
0.5479999999999999,1.1331053486521514e-55,5-day,EpiFilter
0.5489999999999999,9.039768769206798e-56,5-day,EpiFilter
0.55,7.214915418434424e-56,5-day,EpiFilter
0.551,5.760916053733828e-56,5-day,EpiFilter
0.552,4.601905749644053e-56,5-day,EpiFilter
0.5529999999999999,3.6776403261020423e-56,5-day,EpiFilter
0.5539999999999999,2.9402593283916364e-56,5-day,EpiFilter
0.555,2.351724052480368e-56,5-day,EpiFilter
0.556,1.881788962538907e-56,5-day,EpiFilter
0.557,1.5063947555910976e-56,5-day,EpiFilter
0.5579999999999999,1.206394883116414e-56,5-day,EpiFilter
0.5589999999999999,9.66545899058028e-57,5-day,EpiFilter
0.56,7.747066335514738e-57,5-day,EpiFilter
0.561,6.212027289902914e-57,5-day,EpiFilter
0.562,4.983221773608265e-57,5-day,EpiFilter
0.563,3.999146821980822e-57,5-day,EpiFilter
0.564,3.210733415305398e-57,5-day,EpiFilter
0.5650000000000001,2.57881629706264e-57,5-day,EpiFilter
0.5660000000000001,2.072121977898503e-57,5-day,EpiFilter
0.567,1.6656681251037589e-57,5-day,EpiFilter
0.568,1.3394896875426863e-57,5-day,EpiFilter
0.569,1.0776246335404174e-57,5-day,EpiFilter
0.5700000000000001,8.673060552849422e-58,5-day,EpiFilter
0.5710000000000001,6.983183828700406e-58,5-day,EpiFilter
0.572,5.6248415847710986e-58,5-day,EpiFilter
0.573,4.5325472319424275e-58,5-day,EpiFilter
0.574,3.653836421358011e-58,5-day,EpiFilter
0.5750000000000001,2.9466603562696097e-58,5-day,EpiFilter
0.5760000000000001,2.377304302420269e-58,5-day,EpiFilter
0.577,1.91872479682556e-58,5-day,EpiFilter
0.578,1.5492207881477714e-58,5-day,EpiFilter
0.579,1.2513712127798412e-58,5-day,EpiFilter
0.5800000000000001,1.011185240253263e-58,5-day,EpiFilter
0.581,8.174223410156156e-59,5-day,EpiFilter
0.582,6.6104801731906875e-59,5-day,EpiFilter
0.583,5.347979530196446e-59,5-day,EpiFilter
0.584,4.328288444772025e-59,5-day,EpiFilter
0.5850000000000001,3.5043856111558172e-59,5-day,EpiFilter
0.586,2.838417799254637e-59,5-day,EpiFilter
0.587,2.299900251148629e-59,5-day,EpiFilter
0.588,1.8642726694496039e-59,5-day,EpiFilter
0.589,1.5117400738260356e-59,5-day,EpiFilter
0.5900000000000001,1.2263419592257193e-59,5-day,EpiFilter
0.591,9.952044945402147e-60,5-day,EpiFilter
0.592,8.079395318134878e-60,5-day,EpiFilter
0.593,6.561614137655341e-60,5-day,EpiFilter
0.594,5.330983380140879e-60,5-day,EpiFilter
0.5950000000000001,4.3327965179943284e-60,5-day,EpiFilter
0.596,3.5228414400774566e-60,5-day,EpiFilter
0.597,2.8653735736878834e-60,5-day,EpiFilter
0.598,2.331483108377683e-60,5-day,EpiFilter
0.5990000000000001,1.897779184607773e-60,5-day,EpiFilter
0.6,1.5453291070473292e-60,5-day,EpiFilter
0.601,1.2588028258912698e-60,5-day,EpiFilter
0.602,1.0257827010673248e-60,5-day,EpiFilter
0.603,8.362064043688401e-61,5-day,EpiFilter
0.6040000000000001,6.819171073469179e-61,5-day,EpiFilter
0.605,5.5630015579036916e-61,5-day,EpiFilter
0.606,4.5398949047337945e-61,5-day,EpiFilter
0.607,3.706303355430452e-61,5-day,EpiFilter
0.608,3.0268729788385414e-61,5-day,EpiFilter
0.6090000000000001,2.4728912946185507e-61,5-day,EpiFilter
0.61,2.021031010156913e-61,5-day,EpiFilter
0.611,1.6523330076703625e-61,5-day,EpiFilter
0.612,1.3513827102695865e-61,5-day,EpiFilter
0.613,1.1056428090894914e-61,5-day,EpiFilter
0.6140000000000001,9.0491246706725e-62,5-day,EpiFilter
0.615,7.408888645666118e-62,5-day,EpiFilter
0.616,6.06811588370193e-62,5-day,EpiFilter
0.617,4.971741052257541e-62,5-day,EpiFilter
0.618,4.0748957893058915e-62,5-day,EpiFilter
0.619,3.3410072594004446e-62,5-day,EpiFilter
0.62,2.7402537171952245e-62,5-day,EpiFilter
0.621,2.248309592155805e-62,5-day,EpiFilter
0.622,1.8453254511066284e-62,5-day,EpiFilter
0.623,1.5150985778531487e-62,5-day,EpiFilter
0.624,1.2443983057344861e-62,5-day,EpiFilter
0.625,1.0224170321995137e-62,5-day,EpiFilter
0.626,8.403233424287741e-63,5-day,EpiFilter
0.627,6.908981201822135e-63,5-day,EpiFilter
0.628,5.682381291901364e-63,5-day,EpiFilter
0.629,4.675144692673706e-63,5-day,EpiFilter
0.63,3.8477567873709236e-63,5-day,EpiFilter
0.631,3.16787174178116e-63,5-day,EpiFilter
0.632,2.609002753713248e-63,5-day,EpiFilter
0.633,2.149453265023074e-63,5-day,EpiFilter
0.634,1.7714444995895998e-63,5-day,EpiFilter
0.635,1.4604030154614054e-63,5-day,EpiFilter
0.636,1.204378721328323e-63,5-day,EpiFilter
0.637,9.935693014636229e-64,5-day,EpiFilter
0.6379999999999999,8.199314592880241e-64,5-day,EpiFilter
0.639,6.768630206880809e-64,5-day,EpiFilter
0.64,5.589428918791005e-64,5-day,EpiFilter
0.641,4.617182698058614e-64,5-day,EpiFilter
0.642,3.81530459215077e-64,5-day,EpiFilter
0.6429999999999999,3.1537224333099184e-64,5-day,EpiFilter
0.644,2.6077105242225017e-64,5-day,EpiFilter
0.645,2.156932316550982e-64,5-day,EpiFilter
0.646,1.78465571273387e-64,5-day,EpiFilter
0.647,1.4771096469964482e-64,5-day,EpiFilter
0.6479999999999999,1.2229563319957336e-64,5-day,EpiFilter
0.649,1.0128582331722142e-64,5-day,EpiFilter
0.65,8.391226491898747e-65,5-day,EpiFilter
0.651,6.9540989287356986e-65,5-day,EpiFilter
0.6519999999999999,5.764936120906998e-65,5-day,EpiFilter
0.6529999999999999,4.780638694151154e-65,5-day,EpiFilter
0.654,3.965652989944588e-65,5-day,EpiFilter
0.655,3.2906404855445148e-65,5-day,EpiFilter
0.656,2.7313835096947496e-65,5-day,EpiFilter
0.6569999999999999,2.267884995960981e-65,5-day,EpiFilter
0.658,1.8836276254826145e-65,5-day,EpiFilter
0.659,1.5649639407017498e-65,5-day,EpiFilter
0.66,1.3006141137681255e-65,5-day,EpiFilter
0.661,1.0812522330648836e-65,5-day,EpiFilter
0.6619999999999999,8.991653966717723e-66,5-day,EpiFilter
0.663,7.479727095653097e-66,5-day,EpiFilter
0.664,6.223935840996612e-66,5-day,EpiFilter
0.665,5.180566321776904e-66,5-day,EpiFilter
0.666,4.3134198758532315e-66,5-day,EpiFilter
0.6669999999999999,3.592511692635131e-66,5-day,EpiFilter
0.668,2.99299641013261e-66,5-day,EpiFilter
0.669,2.494280812622251e-66,5-day,EpiFilter
0.67,2.0792908156085104e-66,5-day,EpiFilter
0.6709999999999999,1.7338657199366922e-66,5-day,EpiFilter
0.6719999999999999,1.4462574812899052e-66,5-day,EpiFilter
0.673,1.2067166598372154e-66,5-day,EpiFilter
0.674,1.0071499384444039e-66,5-day,EpiFilter
0.675,8.408367509565695e-67,5-day,EpiFilter
0.6759999999999999,7.021947459563496e-67,5-day,EpiFilter
0.6769999999999999,5.865856099757168e-67,5-day,EpiFilter
0.678,4.9015425555408324e-67,5-day,EpiFilter
0.679,4.0969560031888725e-67,5-day,EpiFilter
0.68,3.4254416945726935e-67,5-day,EpiFilter
0.6809999999999999,2.8648258359004923e-67,5-day,EpiFilter
0.6819999999999999,2.3966567830905145e-67,5-day,EpiFilter
0.683,2.0055756618630307e-67,5-day,EpiFilter
0.684,1.6787941796036434e-67,5-day,EpiFilter
0.685,1.4056612422680889e-67,5-day,EpiFilter
0.6859999999999999,1.1773031657914289e-67,5-day,EpiFilter
0.6869999999999999,9.863248952105884e-68,5-day,EpiFilter
0.6880000000000001,8.26561812549157e-68,5-day,EpiFilter
0.6890000000000001,6.9287350657478596e-68,5-day,EpiFilter
0.69,5.809723590339341e-68,5-day,EpiFilter
0.691,4.872810273774878e-68,5-day,EpiFilter
0.692,4.088139176979418e-68,5-day,EpiFilter
0.6930000000000001,3.430785805753325e-68,5-day,EpiFilter
0.6940000000000001,2.87993656960335e-68,5-day,EpiFilter
0.695,2.4182057632311554e-68,5-day,EpiFilter
0.696,2.0310668560437637e-68,5-day,EpiFilter
0.697,1.7063788217693797e-68,5-day,EpiFilter
0.6980000000000001,1.433991511164879e-68,5-day,EpiFilter
0.6990000000000001,1.2054167825738576e-68,5-day,EpiFilter
0.7,1.0135543539680137e-68,5-day,EpiFilter
0.701,8.524632055291957e-69,5-day,EpiFilter
0.702,7.171709098201467e-69,5-day,EpiFilter
0.7030000000000001,6.035145513742733e-69,5-day,EpiFilter
0.7040000000000001,5.080079643172364e-69,5-day,EpiFilter
0.705,4.27730902529756e-69,5-day,EpiFilter
0.706,3.602364928780271e-69,5-day,EpiFilter
0.707,3.0347393363526604e-69,5-day,EpiFilter
0.7080000000000001,2.557239085804401e-69,5-day,EpiFilter
0.709,2.1554460998284514e-69,5-day,EpiFilter
0.71,1.8172661523639514e-69,5-day,EpiFilter
0.711,1.5325515438737388e-69,5-day,EpiFilter
0.712,1.2927854920829418e-69,5-day,EpiFilter
0.7130000000000001,1.0908180707505382e-69,5-day,EpiFilter
0.714,9.206452161246957e-70,5-day,EpiFilter
0.715,7.772237258902802e-70,5-day,EpiFilter
0.716,6.56316346064955e-70,5-day,EpiFilter
0.717,5.543620168993976e-70,5-day,EpiFilter
0.7180000000000001,4.6836716209556584e-70,5-day,EpiFilter
0.719,3.9581458374861804e-70,5-day,EpiFilter
0.72,3.345870910437768e-70,5-day,EpiFilter
0.721,2.829034625842992e-70,5-day,EpiFilter
0.7220000000000001,2.3926473602680953e-70,5-day,EpiFilter
0.7230000000000001,2.024091474259753e-70,5-day,EpiFilter
0.724,1.7127431715802256e-70,5-day,EpiFilter
0.725,1.449655085534494e-70,5-day,EpiFilter
0.726,1.2272897688972835e-70,5-day,EpiFilter
0.7270000000000001,1.0392958645043734e-70,5-day,EpiFilter
0.728,8.80320071508505e-71,5-day,EpiFilter
0.729,7.45849140945027e-71,5-day,EpiFilter
0.73,6.320770698635685e-71,5-day,EpiFilter
0.731,5.357934460251131e-71,5-day,EpiFilter
0.7320000000000001,4.542895501364379e-71,5-day,EpiFilter
0.733,3.8527937083612224e-71,5-day,EpiFilter
0.734,3.268331467117444e-71,5-day,EpiFilter
0.735,2.773214340192876e-71,5-day,EpiFilter
0.736,2.3536802084485344e-71,5-day,EpiFilter
0.7370000000000001,1.9981027828797775e-71,5-day,EpiFilter
0.738,1.696657654208086e-71,5-day,EpiFilter
0.739,1.4410409439997909e-71,5-day,EpiFilter
0.74,1.224232211218225e-71,5-day,EpiFilter
0.741,1.0402946019584576e-71,5-day,EpiFilter
0.742,8.842063492439405e-72,5-day,EpiFilter
0.743,7.517186690443038e-72,5-day,EpiFilter
0.744,6.39235887110726e-72,5-day,EpiFilter
0.745,5.437142933403514e-72,5-day,EpiFilter
0.746,4.625767764315501e-72,5-day,EpiFilter
0.747,3.936407588038048e-72,5-day,EpiFilter
0.748,3.3505734433969053e-72,5-day,EpiFilter
0.749,2.8525992149436186e-72,5-day,EpiFilter
0.75,2.4292074180058917e-72,5-day,EpiFilter
0.751,2.0691422710141388e-72,5-day,EpiFilter
0.752,1.7628595515558798e-72,5-day,EpiFilter
0.753,1.5022643839863117e-72,5-day,EpiFilter
0.754,1.280489496523067e-72,5-day,EpiFilter
0.755,1.0917076558990382e-72,5-day,EpiFilter
0.756,9.309729729869164e-73,5-day,EpiFilter
0.757,7.940866027581008e-73,5-day,EpiFilter
0.758,6.774830610995916e-73,5-day,EpiFilter
0.759,5.781339702448775e-73,5-day,EpiFilter
0.76,4.9346654118816613e-73,5-day,EpiFilter
0.7609999999999999,4.21294520171231e-73,5-day,EpiFilter
0.762,3.5975967945409384e-73,5-day,EpiFilter
0.763,3.072822304232559e-73,5-day,EpiFilter
0.764,2.6251878840166092e-73,5-day,EpiFilter
0.765,2.243267306306271e-73,5-day,EpiFilter
0.7659999999999999,1.9173396790007053e-73,5-day,EpiFilter
0.767,1.6391330150088032e-73,5-day,EpiFilter
0.768,1.4016066481857709e-73,5-day,EpiFilter
0.769,1.1987665675334464e-73,5-day,EpiFilter
0.77,1.025508652690548e-73,5-day,EpiFilter
0.7709999999999999,8.774855640112992e-74,5-day,EpiFilter
0.772,7.509936915854239e-74,5-day,EpiFilter
0.773,6.428771181283762e-74,5-day,EpiFilter
0.774,5.504460162856754e-74,5-day,EpiFilter
0.775,4.714072948553757e-74,5-day,EpiFilter
0.7759999999999999,4.038056417209927e-74,5-day,EpiFilter
0.777,3.459733934433787e-74,5-day,EpiFilter
0.778,2.9648790027803698e-74,5-day,EpiFilter
0.779,2.5413525763416644e-74,5-day,EpiFilter
0.7799999999999999,2.1787944628809232e-74,5-day,EpiFilter
0.7809999999999999,1.8683606878022613e-74,5-day,EpiFilter
0.782,1.602499923891163e-74,5-day,EpiFilter
0.783,1.3747631330748026e-74,5-day,EpiFilter
0.784,1.1796414499647639e-74,5-day,EpiFilter
0.7849999999999999,1.0124280862313765e-74,5-day,EpiFilter
0.786,8.691006703122136e-75,5-day,EpiFilter
0.787,7.462209760948834e-75,5-day,EpiFilter
0.788,6.40849451632474e-75,5-day,EpiFilter
0.789,5.50472347277306e-75,5-day,EpiFilter
0.7899999999999999,4.729395721768249e-75,5-day,EpiFilter
0.791,4.0641168800783096e-75,5-day,EpiFilter
0.792,3.4931468650750403e-75,5-day,EpiFilter
0.793,3.0030139932584684e-75,5-day,EpiFilter
0.794,2.582185603035283e-75,5-day,EpiFilter
0.7949999999999999,2.220786861118632e-75,5-day,EpiFilter
0.796,1.9103606518306051e-75,5-day,EpiFilter
0.797,1.643662502513896e-75,5-day,EpiFilter
0.798,1.4144853948764552e-75,5-day,EpiFilter
0.7989999999999999,1.2175100747008345e-75,5-day,EpiFilter
0.7999999999999999,1.0481771211726841e-75,5-day,EpiFilter
0.801,9.025775893540317e-76,5-day,EpiFilter
0.802,7.77359509352242e-76,5-day,EpiFilter
0.803,6.696479259468218e-76,5-day,EpiFilter
0.8039999999999999,5.769765032808655e-76,5-day,EpiFilter
0.8049999999999999,4.972290095092102e-76,5-day,EpiFilter
0.806,4.285892436286199e-76,5-day,EpiFilter
0.807,3.6949817749937446e-76,5-day,EpiFilter
0.808,3.18617265685065e-76,5-day,EpiFilter
0.8089999999999999,2.7479702891659698e-76,5-day,EpiFilter
0.8099999999999999,2.370501475525715e-76,5-day,EpiFilter
0.811,2.0452841281887096e-76,5-day,EpiFilter
0.812,1.7650297860107627e-76,5-day,EpiFilter
0.813,1.5234743765910134e-76,5-day,EpiFilter
0.814,1.3152331531431718e-76,5-day,EpiFilter
0.815,1.1356763272624202e-76,5-day,EpiFilter
0.8160000000000001,9.808224230672292e-77,5-day,EpiFilter
0.8170000000000001,8.472468088415449e-77,5-day,EpiFilter
0.818,7.320032301389503e-77,5-day,EpiFilter
0.819,6.325564826245815e-77,5-day,EpiFilter
0.82,5.467246314292984e-77,5-day,EpiFilter
0.8210000000000001,4.7262941337434666e-77,5-day,EpiFilter
0.8220000000000001,4.086536546076429e-77,5-day,EpiFilter
0.823,3.53404703999464e-77,5-day,EpiFilter
0.824,3.056830261319734e-77,5-day,EpiFilter
0.825,2.6445522045559337e-77,5-day,EpiFilter
0.8260000000000001,2.288308382149501e-77,5-day,EpiFilter
0.8270000000000001,1.9804245861387928e-77,5-day,EpiFilter
0.828,1.714285626177595e-77,5-day,EpiFilter
0.829,1.4841880864275104e-77,5-day,EpiFilter
0.83,1.2852137078388884e-77,5-day,EpiFilter
0.8310000000000001,1.113120485215363e-77,5-day,EpiFilter
0.832,9.642489822731072e-78,5-day,EpiFilter
0.833,8.3544172238904e-78,5-day,EpiFilter
0.834,7.239738165117065e-78,5-day,EpiFilter
0.835,6.274932501382791e-78,5-day,EpiFilter
0.8360000000000001,5.439694745007516e-78,5-day,EpiFilter
0.837,4.716491385427208e-78,5-day,EpiFilter
0.838,4.090179624693353e-78,5-day,EpiFilter
0.839,3.5476789449357433e-78,5-day,EpiFilter
0.84,3.0776881326116304e-78,5-day,EpiFilter
0.8410000000000001,2.6704414213944647e-78,5-day,EpiFilter
0.842,2.3174983059508275e-78,5-day,EpiFilter
0.843,2.011562342897495e-78,5-day,EpiFilter
0.844,1.746324911710821e-78,5-day,EpiFilter
0.8450000000000001,1.516330471860075e-78,5-day,EpiFilter
0.8460000000000001,1.316860336711052e-78,5-day,EpiFilter
0.847,1.1438324006951948e-78,5-day,EpiFilter
0.848,9.937146137758644e-79,5-day,EpiFilter
0.849,8.634503045019707e-79,5-day,EpiFilter
0.8500000000000001,7.503937171190173e-79,5-day,EpiFilter
0.851,6.522543553363205e-79,5-day,EpiFilter
0.852,5.670489207121737e-79,5-day,EpiFilter
0.853,4.9305980165836976e-79,5-day,EpiFilter
0.854,4.2879921360850517e-79,5-day,EpiFilter
0.8550000000000001,3.7297821534009755e-79,5-day,EpiFilter
0.856,3.244799334786293e-79,5-day,EpiFilter
0.857,2.823364194033363e-79,5-day,EpiFilter
0.858,2.457086421259121e-79,5-day,EpiFilter
0.859,2.1386918906401843e-79,5-day,EpiFilter
0.8600000000000001,1.861873054883561e-79,5-day,EpiFilter
0.861,1.621159541406239e-79,5-day,EpiFilter
0.862,1.4118062021184296e-79,5-day,EpiFilter
0.863,1.2296962453090951e-79,5-day,EpiFilter
0.864,1.0712574026965204e-79,5-day,EpiFilter
0.8650000000000001,9.33389364577925e-80,5-day,EpiFilter
0.866,8.134009573159498e-80,5-day,EpiFilter
0.867,7.089557454917381e-80,5-day,EpiFilter
0.868,6.1802492061600974e-80,5-day,EpiFilter
0.869,5.3884649312646216e-80,5-day,EpiFilter
0.87,4.698899381014678e-80,5-day,EpiFilter
0.871,4.09825560426401e-80,5-day,EpiFilter
0.872,3.574979447678024e-80,5-day,EpiFilter
0.873,3.1190294165811238e-80,5-day,EpiFilter
0.874,2.7216771524551562e-80,5-day,EpiFilter
0.875,2.3753344239027714e-80,5-day,EpiFilter
0.876,2.0734030817604612e-80,5-day,EpiFilter
0.877,1.810144907763203e-80,5-day,EpiFilter
0.878,1.580568699662596e-80,5-day,EpiFilter
0.879,1.3803322932406633e-80,5-day,EpiFilter
0.88,1.2056575307087136e-80,5-day,EpiFilter
0.881,1.0532564521773157e-80,5-day,EpiFilter
0.882,9.20267217941607e-81,5-day,EpiFilter
0.883,8.041984692118432e-81,5-day,EpiFilter
0.8839999999999999,7.028810078231435e-81,5-day,EpiFilter
0.885,6.144258250411571e-81,5-day,EpiFilter
0.886,5.3718763907209825e-81,5-day,EpiFilter
0.887,4.697332129055131e-81,5-day,EpiFilter
0.888,4.108138211634841e-81,5-day,EpiFilter
0.8889999999999999,3.593413185973916e-81,5-day,EpiFilter
0.89,3.1436733562145837e-81,5-day,EpiFilter
0.891,2.750651892665995e-81,5-day,EpiFilter
0.892,2.4071415252562533e-81,5-day,EpiFilter
0.893,2.106857723383705e-81,5-day,EpiFilter
0.8939999999999999,1.8443196745180595e-81,5-day,EpiFilter
0.895,1.614746729044503e-81,5-day,EpiFilter
0.896,1.413968286787575e-81,5-day,EpiFilter
0.897,1.2383453675760124e-81,5-day,EpiFilter
0.898,1.0847023397577243e-81,5-day,EpiFilter
0.8989999999999999,9.502674813239747e-82,5-day,EpiFilter
0.9,8.326212225065865e-82,5-day,EpiFilter
0.901,7.296510698524816e-82,5-day,EpiFilter
0.902,6.39512342865787e-82,5-day,EpiFilter
0.9029999999999999,5.60593968186841e-82,5-day,EpiFilter
0.9039999999999999,4.914886750329564e-82,5-day,EpiFilter
0.905,4.309670214270053e-82,5-day,EpiFilter
0.906,3.779547552149685e-82,5-day,EpiFilter
0.907,3.315130785630698e-82,5-day,EpiFilter
0.9079999999999999,2.9082144082448017e-82,5-day,EpiFilter
0.909,2.5516253346911007e-82,5-day,EpiFilter
0.91,2.2390920320361235e-82,5-day,EpiFilter
0.911,1.965130362566934e-82,5-day,EpiFilter
0.912,1.7249439886328967e-82,5-day,EpiFilter
0.9129999999999999,1.5143374682210753e-82,5-day,EpiFilter
0.914,1.3296404123155063e-82,5-day,EpiFilter
0.915,1.1676412856581131e-82,5-day,EpiFilter
0.916,1.0255296157441224e-82,5-day,EpiFilter
0.917,9.008455342447914e-83,5-day,EpiFilter
0.9179999999999999,7.914357136832416e-83,5-day,EpiFilter
0.919,6.954148828816117e-83,5-day,EpiFilter
0.92,6.111322096443423e-83,5-day,EpiFilter
0.921,5.3714193062045916e-83,5-day,EpiFilter
0.9219999999999999,4.721776877905001e-83,5-day,EpiFilter
0.9229999999999999,4.1513010037821256e-83,5-day,EpiFilter
0.924,3.650271612846107e-83,5-day,EpiFilter
0.925,3.2101709973225285e-83,5-day,EpiFilter
0.926,2.8235339758129903e-83,5-day,EpiFilter
0.9269999999999999,2.4838168667612397e-83,5-day,EpiFilter
0.9279999999999999,2.1852828935372776e-83,5-day,EpiFilter
0.929,1.9229019453493918e-83,5-day,EpiFilter
0.93,1.6922628824156156e-83,5-day,EpiFilter
0.931,1.489496804034886e-83,5-day,EpiFilter
0.9319999999999999,1.311209899043167e-83,5-day,EpiFilter
0.9329999999999999,1.1544246732221138e-83,5-day,EpiFilter
0.934,1.0165285009687665e-83,5-day,EpiFilter
0.935,8.952285818011233e-84,5-day,EpiFilter
0.936,7.885124985098551e-84,5-day,EpiFilter
0.9369999999999999,6.946136752520163e-84,5-day,EpiFilter
0.938,6.119811223731724e-84,5-day,EpiFilter
0.9390000000000001,5.392529321008491e-84,5-day,EpiFilter
0.9400000000000001,4.752330566793859e-84,5-day,EpiFilter
0.941,4.188709594637149e-84,5-day,EpiFilter
0.942,3.6924378093490347e-84,5-day,EpiFilter
0.943,3.2554070654640672e-84,5-day,EpiFilter
0.9440000000000001,2.870492625747993e-84,5-day,EpiFilter
0.9450000000000001,2.5314330043812397e-84,5-day,EpiFilter
0.946,2.2327245993375906e-84,5-day,EpiFilter
0.947,1.9695292803793856e-84,5-day,EpiFilter
0.948,1.7375933280250046e-84,5-day,EpiFilter
0.9490000000000001,1.5331763191074032e-84,5-day,EpiFilter
0.9500000000000001,1.3529887294930093e-84,5-day,EpiFilter
0.951,1.1941371776378442e-84,5-day,EpiFilter
0.952,1.0540763664937414e-84,5-day,EpiFilter
0.953,9.305668983787446e-85,5-day,EpiFilter
0.9540000000000001,8.216382398697051e-85,5-day,EpiFilter
0.9550000000000001,7.255562034166683e-85,5-day,EpiFilter
0.956,6.407943908076516e-85,5-day,EpiFilter
0.957,5.660091122826359e-85,5-day,EpiFilter
0.958,5.000173551879655e-85,5-day,EpiFilter
0.9590000000000001,4.417774286850736e-85,5-day,EpiFilter
0.96,3.903719570951071e-85,5-day,EpiFilter
0.961,3.4499293481018825e-85,5-day,EpiFilter
0.962,3.0492859105830037e-85,5-day,EpiFilter
0.963,2.695518437409854e-85,5-day,EpiFilter
0.9640000000000001,2.3831014870855662e-85,5-day,EpiFilter
0.965,2.1071657459895972e-85,5-day,EpiFilter
0.966,1.8634195419057187e-85,5-day,EpiFilter
0.967,1.648079814827482e-85,5-day,EpiFilter
0.968,1.4578113971922056e-85,5-day,EpiFilter
0.9690000000000001,1.2896735960221936e-85,5-day,EpiFilter
0.97,1.1410731925172764e-85,5-day,EpiFilter
0.971,1.0097230824904979e-85,5-day,EpiFilter
0.972,8.936058757718268e-86,5-day,EpiFilter
0.9730000000000001,7.909418556727953e-86,5-day,EpiFilter
0.974,7.001607724711514e-86,5-day,EpiFilter
0.975,6.1987700881554656e-86,5-day,EpiFilter
0.976,5.488677110184764e-86,5-day,EpiFilter
0.977,4.860535294824038e-86,5-day,EpiFilter
0.9780000000000001,4.304816546928257e-86,5-day,EpiFilter
0.979,3.813108732000124e-86,5-day,EpiFilter
0.98,3.377984013032765e-86,5-day,EpiFilter
0.981,2.9928828344690593e-86,5-day,EpiFilter
0.982,2.6520116801666084e-86,5-day,EpiFilter
0.9830000000000001,2.3502529583098747e-86,5-day,EpiFilter
0.984,2.08308556439393e-86,5-day,EpiFilter
0.985,1.8465148479072037e-86,5-day,EpiFilter
0.986,1.6370108614186974e-86,5-day,EpiFilter
0.987,1.4514539054796787e-86,5-day,EpiFilter
0.9880000000000001,1.287086501136518e-86,5-day,EpiFilter
0.989,1.141471025866368e-86,5-day,EpiFilter
0.99,1.0124523402750868e-86,5-day,EpiFilter
0.991,8.981248133839532e-87,5-day,EpiFilter
0.992,7.968032250676073e-87,5-day,EpiFilter
0.993,7.069970864772944e-87,5-day,EpiFilter
0.994,6.273879740613977e-87,5-day,EpiFilter
0.995,5.568095209661905e-87,5-day,EpiFilter
0.996,4.942297520200047e-87,5-day,EpiFilter
0.997,4.387354858175734e-87,5-day,EpiFilter
0.998,3.895185602756041e-87,5-day,EpiFilter
0.999,3.4586366695127506e-87,5-day,EpiFilter
1.0,3.0713760487600517e-87,5-day,EpiFilter
0.001,0.0,10-day,EpiFilter
0.002,0.0,10-day,EpiFilter
0.003,8.914562090237583e-250,10-day,EpiFilter
0.004,4.8545178662198615e-203,10-day,EpiFilter
0.005,9.830148331833098e-171,10-day,EpiFilter
0.006,1.977140176568057e-147,10-day,EpiFilter
0.007,1.3487371633963109e-129,10-day,EpiFilter
0.008,2.000483583596546e-115,10-day,EpiFilter
0.009,6.44307381541162e-104,10-day,EpiFilter
0.01,2.1524014361470117e-94,10-day,EpiFilter
0.011,2.2788192386788135e-86,10-day,EpiFilter
0.012,1.7102082744837558e-79,10-day,EpiFilter
0.013,1.6316763344152105e-73,10-day,EpiFilter
0.014,3.0354328682872083e-68,10-day,EpiFilter
0.015,1.511076760934024e-63,10-day,EpiFilter
0.016,2.5515706480945666e-59,10-day,EpiFilter
0.017,1.7495274404986764e-55,10-day,EpiFilter
0.018000000000000002,5.5940633950321854e-52,10-day,EpiFilter
0.019,9.2920281981987e-49,10-day,EpiFilter
0.02,8.733107284086282e-46,10-day,EpiFilter
0.021,4.9737340444908016e-43,10-day,EpiFilter
0.022000000000000002,1.8150935428261343e-40,10-day,EpiFilter
0.023,4.4446242632052135e-38,10-day,EpiFilter
0.024,7.589902142894113e-36,10-day,EpiFilter
0.025,9.338741267440247e-34,10-day,EpiFilter
0.026000000000000002,8.514342833602873e-32,10-day,EpiFilter
0.027,5.893328622811167e-30,10-day,EpiFilter
0.028,3.1632743435288334e-28,10-day,EpiFilter
0.028999999999999998,1.3415908041524395e-26,10-day,EpiFilter
0.030000000000000002,4.571459938291597e-25,10-day,EpiFilter
0.031,1.2703828098259985e-23,10-day,EpiFilter
0.032,2.9182019431912653e-22,10-day,EpiFilter
0.033,5.609289837392617e-21,10-day,EpiFilter
0.033999999999999996,9.123292491852136e-20,10-day,EpiFilter
0.035,1.2684546916676149e-18,10-day,EpiFilter
0.036000000000000004,1.5217573181921405e-17,10-day,EpiFilter
0.037,1.5889523272272674e-16,10-day,EpiFilter
0.038,1.4555755389302605e-15,10-day,EpiFilter
0.039,1.1784888666781258e-14,10-day,EpiFilter
0.04,8.491060146332089e-14,10-day,EpiFilter
