k,p,simulation,model,TrueParam,iter
20,0.0,Sinusoidal,EpiEstim,40,9
21,0.0,Sinusoidal,EpiEstim,40,9
22,0.0,Sinusoidal,EpiEstim,40,9
23,0.0,Sinusoidal,EpiEstim,40,9
24,0.0,Sinusoidal,EpiEstim,40,9
25,0.0,Sinusoidal,EpiEstim,40,9
26,0.0,Sinusoidal,EpiEstim,40,9
27,0.0,Sinusoidal,EpiEstim,40,9
28,0.0,Sinusoidal,EpiEstim,40,9
29,0.0,Sinusoidal,EpiEstim,40,9
30,0.0,Sinusoidal,EpiEstim,40,9
1,4.8239297942751195e-96,Sinusoidal,EpiEstim,45,9
2,0.9099740977665537,Sinusoidal,EpiEstim,45,9
3,0.09002590223338906,Sinusoidal,EpiEstim,45,9
4,5.726791607686689e-14,Sinusoidal,EpiEstim,45,9
5,1.1332497656092362e-27,Sinusoidal,EpiEstim,45,9
6,2.3268380422294748e-46,Sinusoidal,EpiEstim,45,9
7,1.7356427053864009e-68,Sinusoidal,EpiEstim,45,9
8,1.1167005135433081e-92,Sinusoidal,EpiEstim,45,9
9,9.412481185094988e-119,Sinusoidal,EpiEstim,45,9
10,5.721296815651652e-147,Sinusoidal,EpiEstim,45,9
11,5.295220732897834e-176,Sinusoidal,EpiEstim,45,9
12,9.306517287581882e-206,Sinusoidal,EpiEstim,45,9
13,9.162812719181594e-235,Sinusoidal,EpiEstim,45,9
14,3.0504835023971257e-263,Sinusoidal,EpiEstim,45,9
15,1.4985832251237196e-291,Sinusoidal,EpiEstim,45,9
16,5.4703e-319,Sinusoidal,EpiEstim,45,9
17,0.0,Sinusoidal,EpiEstim,45,9
18,0.0,Sinusoidal,EpiEstim,45,9
19,0.0,Sinusoidal,EpiEstim,45,9
20,0.0,Sinusoidal,EpiEstim,45,9
21,0.0,Sinusoidal,EpiEstim,45,9
22,0.0,Sinusoidal,EpiEstim,45,9
23,0.0,Sinusoidal,EpiEstim,45,9
24,0.0,Sinusoidal,EpiEstim,45,9
25,0.0,Sinusoidal,EpiEstim,45,9
26,0.0,Sinusoidal,EpiEstim,45,9
27,0.0,Sinusoidal,EpiEstim,45,9
28,0.0,Sinusoidal,EpiEstim,45,9
29,0.0,Sinusoidal,EpiEstim,45,9
30,0.0,Sinusoidal,EpiEstim,45,9
1,3.2910700992929916e-101,Sinusoidal,EpiEstim,50,9
2,0.09954280855482762,Sinusoidal,EpiEstim,50,9
3,0.900457142444543,Sinusoidal,EpiEstim,50,9
4,4.900062943565106e-8,Sinusoidal,EpiEstim,50,9
5,2.7672659576283237e-17,Sinusoidal,EpiEstim,50,9
6,1.701547113537646e-30,Sinusoidal,EpiEstim,50,9
7,2.0719068098206245e-45,Sinusoidal,EpiEstim,50,9
8,5.20046782244468e-64,Sinusoidal,EpiEstim,50,9
9,4.709158470032511e-83,Sinusoidal,EpiEstim,50,9
10,1.5246624473738646e-104,Sinusoidal,EpiEstim,50,9
11,2.2344394349053833e-124,Sinusoidal,EpiEstim,50,9
12,1.9137229262383454e-145,Sinusoidal,EpiEstim,50,9
13,4.179106305202983e-167,Sinusoidal,EpiEstim,50,9
14,1.4693759819310693e-189,Sinusoidal,EpiEstim,50,9
15,3.880244943434228e-211,Sinusoidal,EpiEstim,50,9
16,1.287387555995008e-231,Sinusoidal,EpiEstim,50,9
17,2.2585246686012327e-252,Sinusoidal,EpiEstim,50,9
18,2.6787699587105216e-272,Sinusoidal,EpiEstim,50,9
19,2.338687511576584e-291,Sinusoidal,EpiEstim,50,9
20,1.2151084443719e-309,Sinusoidal,EpiEstim,50,9
21,0.0,Sinusoidal,EpiEstim,50,9
22,0.0,Sinusoidal,EpiEstim,50,9
23,0.0,Sinusoidal,EpiEstim,50,9
24,0.0,Sinusoidal,EpiEstim,50,9
25,0.0,Sinusoidal,EpiEstim,50,9
26,0.0,Sinusoidal,EpiEstim,50,9
27,0.0,Sinusoidal,EpiEstim,50,9
28,0.0,Sinusoidal,EpiEstim,50,9
29,0.0,Sinusoidal,EpiEstim,50,9
30,0.0,Sinusoidal,EpiEstim,50,9
1,1.3612608496454588e-45,Sinusoidal,EpiEstim,10,10
2,1.0,Sinusoidal,EpiEstim,10,10
3,9.629003747728606e-96,Sinusoidal,EpiEstim,10,10
4,1.553523916965251e-209,Sinusoidal,EpiEstim,10,10
5,5.692998866675e-312,Sinusoidal,EpiEstim,10,10
6,0.0,Sinusoidal,EpiEstim,10,10
7,0.0,Sinusoidal,EpiEstim,10,10
8,0.0,Sinusoidal,EpiEstim,10,10
9,0.0,Sinusoidal,EpiEstim,10,10
10,5.566099715704585e-262,Sinusoidal,EpiEstim,10,10
11,6.898902611055436e-203,Sinusoidal,EpiEstim,10,10
12,1.71562348394181e-166,Sinusoidal,EpiEstim,10,10
13,4.738051316739754e-159,Sinusoidal,EpiEstim,10,10
14,1.5152532862986e-177,Sinusoidal,EpiEstim,10,10
15,1.533931269258054e-210,Sinusoidal,EpiEstim,10,10
16,5.893415212322863e-245,Sinusoidal,EpiEstim,10,10
17,1.0289895226120193e-268,Sinusoidal,EpiEstim,10,10
18,5.998568249802545e-275,Sinusoidal,EpiEstim,10,10
19,2.140808009355037e-263,Sinusoidal,EpiEstim,10,10
20,3.9085787958151605e-240,Sinusoidal,EpiEstim,10,10
21,2.5134540662668443e-214,Sinusoidal,EpiEstim,10,10
22,4.661684138993176e-196,Sinusoidal,EpiEstim,10,10
23,1.0387401056659384e-190,Sinusoidal,EpiEstim,10,10
24,4.054251167624307e-198,Sinusoidal,EpiEstim,10,10
25,1.4112535885227827e-214,Sinusoidal,EpiEstim,10,10
26,1.139240306311422e-232,Sinusoidal,EpiEstim,10,10
27,3.4693458971978965e-246,Sinusoidal,EpiEstim,10,10
28,1.0913784929822932e-250,Sinusoidal,EpiEstim,10,10
29,5.20974381958837e-245,Sinusoidal,EpiEstim,10,10
30,7.470039669142558e-232,Sinusoidal,EpiEstim,10,10
1,2.6357314772760977e-75,Sinusoidal,EpiEstim,15,10
2,1.0,Sinusoidal,EpiEstim,15,10
3,9.143758728027337e-39,Sinusoidal,EpiEstim,15,10
4,3.888928852354693e-95,Sinusoidal,EpiEstim,15,10
5,2.6205697124259715e-159,Sinusoidal,EpiEstim,15,10
6,2.9291592102123118e-226,Sinusoidal,EpiEstim,15,10
7,4.725146396011008e-286,Sinusoidal,EpiEstim,15,10
8,0.0,Sinusoidal,EpiEstim,15,10
9,0.0,Sinusoidal,EpiEstim,15,10
10,0.0,Sinusoidal,EpiEstim,15,10
11,0.0,Sinusoidal,EpiEstim,15,10
12,0.0,Sinusoidal,EpiEstim,15,10
13,0.0,Sinusoidal,EpiEstim,15,10
14,1.0974784631653879e-303,Sinusoidal,EpiEstim,15,10
15,7.285791047354539e-267,Sinusoidal,EpiEstim,15,10
16,5.270879082406565e-233,Sinusoidal,EpiEstim,15,10
17,2.6103594907948196e-206,Sinusoidal,EpiEstim,15,10
18,1.1548434956596573e-190,Sinusoidal,EpiEstim,15,10
19,6.49820686992908e-186,Sinusoidal,EpiEstim,15,10
20,6.74336786547307e-191,Sinusoidal,EpiEstim,15,10
21,1.1763397097735437e-203,Sinusoidal,EpiEstim,15,10
22,1.3987514001782511e-221,Sinusoidal,EpiEstim,15,10
23,5.0896330871811675e-241,Sinusoidal,EpiEstim,15,10
24,1.4744266853403488e-258,Sinusoidal,EpiEstim,15,10
25,3.885845510320314e-272,Sinusoidal,EpiEstim,15,10
26,1.4754668499038383e-279,Sinusoidal,EpiEstim,15,10
27,4.1840943311371654e-280,Sinusoidal,EpiEstim,15,10
28,1.426944849179912e-274,Sinusoidal,EpiEstim,15,10
29,3.1782809829969443e-264,Sinusoidal,EpiEstim,15,10
30,3.6670887366919085e-251,Sinusoidal,EpiEstim,15,10
1,4.381394081887422e-80,Sinusoidal,EpiEstim,20,10
2,1.0,Sinusoidal,EpiEstim,20,10
3,1.4447594935686614e-18,Sinusoidal,EpiEstim,20,10
4,5.5552135880006295e-52,Sinusoidal,EpiEstim,20,10
5,1.3386746566443024e-94,Sinusoidal,EpiEstim,20,10
6,1.939434798146495e-141,Sinusoidal,EpiEstim,20,10
7,8.926826550678517e-191,Sinusoidal,EpiEstim,20,10
8,9.934256948523923e-239,Sinusoidal,EpiEstim,20,10
9,4.528462060742652e-283,Sinusoidal,EpiEstim,20,10
10,1.57e-321,Sinusoidal,EpiEstim,20,10
11,0.0,Sinusoidal,EpiEstim,20,10
12,0.0,Sinusoidal,EpiEstim,20,10
13,0.0,Sinusoidal,EpiEstim,20,10
14,0.0,Sinusoidal,EpiEstim,20,10
15,0.0,Sinusoidal,EpiEstim,20,10
16,0.0,Sinusoidal,EpiEstim,20,10
17,0.0,Sinusoidal,EpiEstim,20,10
18,0.0,Sinusoidal,EpiEstim,20,10
19,6.5284629835e-314,Sinusoidal,EpiEstim,20,10
20,3.372411398300391e-288,Sinusoidal,EpiEstim,20,10
21,4.681847777315366e-264,Sinusoidal,EpiEstim,20,10
22,3.218129796819647e-244,Sinusoidal,EpiEstim,20,10
23,1.1810786522851551e-228,Sinusoidal,EpiEstim,20,10
24,1.017063759827062e-218,Sinusoidal,EpiEstim,20,10
25,1.1658247400781013e-214,Sinusoidal,EpiEstim,20,10
26,8.500634820442235e-216,Sinusoidal,EpiEstim,20,10
27,1.235800862798953e-221,Sinusoidal,EpiEstim,20,10
28,6.887255254496912e-231,Sinusoidal,EpiEstim,20,10
29,1.7396179008369429e-242,Sinusoidal,EpiEstim,20,10
30,4.37146352603791e-255,Sinusoidal,EpiEstim,20,10
1,3.300056687659426e-78,Sinusoidal,EpiEstim,25,10
2,0.9999999999815623,Sinusoidal,EpiEstim,25,10
3,1.8437717796509256e-11,Sinusoidal,EpiEstim,25,10
4,5.451434208430452e-31,Sinusoidal,EpiEstim,25,10
5,1.2232454579409843e-58,Sinusoidal,EpiEstim,25,10
6,4.1110175518763066e-91,Sinusoidal,EpiEstim,25,10
7,9.682776173851306e-126,Sinusoidal,EpiEstim,25,10
8,1.6918951007442281e-161,Sinusoidal,EpiEstim,25,10
9,2.1118206600604664e-198,Sinusoidal,EpiEstim,25,10
10,5.321875377885333e-233,Sinusoidal,EpiEstim,25,10
11,9.433936284184363e-267,Sinusoidal,EpiEstim,25,10
12,1.5159508185663395e-296,Sinusoidal,EpiEstim,25,10
13,1.87e-321,Sinusoidal,EpiEstim,25,10
14,0.0,Sinusoidal,EpiEstim,25,10
15,0.0,Sinusoidal,EpiEstim,25,10
16,0.0,Sinusoidal,EpiEstim,25,10
17,0.0,Sinusoidal,EpiEstim,25,10
18,0.0,Sinusoidal,EpiEstim,25,10
19,0.0,Sinusoidal,EpiEstim,25,10
20,0.0,Sinusoidal,EpiEstim,25,10
21,0.0,Sinusoidal,EpiEstim,25,10
22,0.0,Sinusoidal,EpiEstim,25,10
23,6.183994655945734e-308,Sinusoidal,EpiEstim,25,10
24,4.7946878459660345e-290,Sinusoidal,EpiEstim,25,10
25,1.0455204873344062e-272,Sinusoidal,EpiEstim,25,10
26,1.347509317725031e-256,Sinusoidal,EpiEstim,25,10
27,1.3623397743071767e-242,Sinusoidal,EpiEstim,25,10
28,1.5615416808254437e-231,Sinusoidal,EpiEstim,25,10
29,1.952557529445372e-223,Sinusoidal,EpiEstim,25,10
30,2.1102924918355095e-218,Sinusoidal,EpiEstim,25,10
1,7.820175573389215e-90,Sinusoidal,EpiEstim,30,10
2,0.9999999794819516,Sinusoidal,EpiEstim,30,10
3,2.0518048375357162e-8,Sinusoidal,EpiEstim,30,10
4,8.461618045004447e-23,Sinusoidal,EpiEstim,30,10
5,5.092518951500715e-45,Sinusoidal,EpiEstim,30,10
6,1.7305505461413993e-71,Sinusoidal,EpiEstim,30,10
7,1.0917205892865707e-102,Sinusoidal,EpiEstim,30,10
8,2.345302671297719e-136,Sinusoidal,EpiEstim,30,10
9,3.855050416777287e-171,Sinusoidal,EpiEstim,30,10
10,7.263667672818417e-206,Sinusoidal,EpiEstim,30,10
11,8.706475288156236e-241,Sinusoidal,EpiEstim,30,10
12,5.032977168993819e-275,Sinusoidal,EpiEstim,30,10
13,4.562071389607109e-306,Sinusoidal,EpiEstim,30,10
14,0.0,Sinusoidal,EpiEstim,30,10
15,0.0,Sinusoidal,EpiEstim,30,10
16,0.0,Sinusoidal,EpiEstim,30,10
17,0.0,Sinusoidal,EpiEstim,30,10
18,0.0,Sinusoidal,EpiEstim,30,10
19,0.0,Sinusoidal,EpiEstim,30,10
20,0.0,Sinusoidal,EpiEstim,30,10
21,0.0,Sinusoidal,EpiEstim,30,10
22,0.0,Sinusoidal,EpiEstim,30,10
23,0.0,Sinusoidal,EpiEstim,30,10
24,0.0,Sinusoidal,EpiEstim,30,10
25,0.0,Sinusoidal,EpiEstim,30,10
26,0.0,Sinusoidal,EpiEstim,30,10
27,0.0,Sinusoidal,EpiEstim,30,10
28,0.0,Sinusoidal,EpiEstim,30,10
29,7.24e-321,Sinusoidal,EpiEstim,30,10
30,2.7303074383347484e-305,Sinusoidal,EpiEstim,30,10
1,7.053026867716124e-92,Sinusoidal,EpiEstim,35,10
2,0.999999084095659,Sinusoidal,EpiEstim,35,10
3,9.159043410098984e-7,Sinusoidal,EpiEstim,35,10
4,4.096461534060642e-20,Sinusoidal,EpiEstim,35,10
5,4.695688710095835e-43,Sinusoidal,EpiEstim,35,10
6,9.12670169572302e-68,Sinusoidal,EpiEstim,35,10
7,1.3496170616183914e-97,Sinusoidal,EpiEstim,35,10
8,7.128331779518743e-131,Sinusoidal,EpiEstim,35,10
9,2.6407581922311897e-166,Sinusoidal,EpiEstim,35,10
10,6.072721620458107e-203,Sinusoidal,EpiEstim,35,10
11,7.660068258892035e-240,Sinusoidal,EpiEstim,35,10
12,7.259888465239445e-277,Sinusoidal,EpiEstim,35,10
13,1.39650382759e-312,Sinusoidal,EpiEstim,35,10
14,0.0,Sinusoidal,EpiEstim,35,10
15,0.0,Sinusoidal,EpiEstim,35,10
16,0.0,Sinusoidal,EpiEstim,35,10
17,0.0,Sinusoidal,EpiEstim,35,10
18,0.0,Sinusoidal,EpiEstim,35,10
19,0.0,Sinusoidal,EpiEstim,35,10
20,0.0,Sinusoidal,EpiEstim,35,10
21,0.0,Sinusoidal,EpiEstim,35,10
22,0.0,Sinusoidal,EpiEstim,35,10
23,0.0,Sinusoidal,EpiEstim,35,10
24,0.0,Sinusoidal,EpiEstim,35,10
25,0.0,Sinusoidal,EpiEstim,35,10
26,0.0,Sinusoidal,EpiEstim,35,10
27,0.0,Sinusoidal,EpiEstim,35,10
28,0.0,Sinusoidal,EpiEstim,35,10
29,0.0,Sinusoidal,EpiEstim,35,10
30,0.0,Sinusoidal,EpiEstim,35,10
1,1.5695824915499896e-96,Sinusoidal,EpiEstim,40,10
2,0.9963436201593082,Sinusoidal,EpiEstim,40,10
3,0.0036563798177496306,Sinusoidal,EpiEstim,40,10
4,2.2941991059787664e-11,Sinusoidal,EpiEstim,40,10
5,1.2831659890099172e-23,Sinusoidal,EpiEstim,40,10
6,4.33351519188137e-40,Sinusoidal,EpiEstim,40,10
7,3.1638574254416866e-59,Sinusoidal,EpiEstim,40,10
8,3.884527994923986e-80,Sinusoidal,EpiEstim,40,10
9,3.4109370892629605e-103,Sinusoidal,EpiEstim,40,10
10,4.935238409875474e-128,Sinusoidal,EpiEstim,40,10
11,4.660289400556262e-153,Sinusoidal,EpiEstim,40,10
12,7.965246516224956e-179,Sinusoidal,EpiEstim,40,10
13,1.6888760290875565e-204,Sinusoidal,EpiEstim,40,10
14,4.453027283578661e-231,Sinusoidal,EpiEstim,40,10
15,2.771224740490911e-256,Sinusoidal,EpiEstim,40,10
16,7.910877430029769e-281,Sinusoidal,EpiEstim,40,10
17,1.3501246921101572e-303,Sinusoidal,EpiEstim,40,10
18,0.0,Sinusoidal,EpiEstim,40,10
19,0.0,Sinusoidal,EpiEstim,40,10
20,0.0,Sinusoidal,EpiEstim,40,10
21,0.0,Sinusoidal,EpiEstim,40,10
22,0.0,Sinusoidal,EpiEstim,40,10
23,0.0,Sinusoidal,EpiEstim,40,10
24,0.0,Sinusoidal,EpiEstim,40,10
25,0.0,Sinusoidal,EpiEstim,40,10
26,0.0,Sinusoidal,EpiEstim,40,10
27,0.0,Sinusoidal,EpiEstim,40,10
28,0.0,Sinusoidal,EpiEstim,40,10
29,0.0,Sinusoidal,EpiEstim,40,10
30,0.0,Sinusoidal,EpiEstim,40,10
1,2.2254881290259128e-94,Sinusoidal,EpiEstim,45,10
2,0.999458055931071,Sinusoidal,EpiEstim,45,10
3,0.0005419438314764811,Sinusoidal,EpiEstim,45,10
4,2.374524492259783e-10,Sinusoidal,EpiEstim,45,10
5,3.301323681648233e-23,Sinusoidal,EpiEstim,45,10
6,4.8265912200843637e-42,Sinusoidal,EpiEstim,45,10
7,3.8680309613823057e-62,Sinusoidal,EpiEstim,45,10
8,1.493429611632827e-84,Sinusoidal,EpiEstim,45,10
9,1.520863088874462e-109,Sinusoidal,EpiEstim,45,10
10,3.774137210017778e-136,Sinusoidal,EpiEstim,45,10
11,6.4608426787608425e-164,Sinusoidal,EpiEstim,45,10
12,5.341870586242535e-192,Sinusoidal,EpiEstim,45,10
13,5.128768166417878e-220,Sinusoidal,EpiEstim,45,10
14,4.99513322630652e-249,Sinusoidal,EpiEstim,45,10
15,3.481033249073196e-278,Sinusoidal,EpiEstim,45,10
16,7.443890831710369e-306,Sinusoidal,EpiEstim,45,10
17,0.0,Sinusoidal,EpiEstim,45,10
18,0.0,Sinusoidal,EpiEstim,45,10
19,0.0,Sinusoidal,EpiEstim,45,10
20,0.0,Sinusoidal,EpiEstim,45,10
21,0.0,Sinusoidal,EpiEstim,45,10
22,0.0,Sinusoidal,EpiEstim,45,10
23,0.0,Sinusoidal,EpiEstim,45,10
24,0.0,Sinusoidal,EpiEstim,45,10
25,0.0,Sinusoidal,EpiEstim,45,10
26,0.0,Sinusoidal,EpiEstim,45,10
27,0.0,Sinusoidal,EpiEstim,45,10
28,0.0,Sinusoidal,EpiEstim,45,10
29,0.0,Sinusoidal,EpiEstim,45,10
30,0.0,Sinusoidal,EpiEstim,45,10
1,3.3591555370886704e-96,Sinusoidal,EpiEstim,50,10
2,0.9615169575389507,Sinusoidal,EpiEstim,50,10
3,0.038482703926272795,Sinusoidal,EpiEstim,50,10
4,3.38534776324203e-7,Sinusoidal,EpiEstim,50,10
5,2.5556603416659054e-19,Sinusoidal,EpiEstim,50,10
6,1.3759775853316603e-33,Sinusoidal,EpiEstim,50,10
7,3.909088897478013e-49,Sinusoidal,EpiEstim,50,10
8,2.342419053020695e-68,Sinusoidal,EpiEstim,50,10
9,1.794478114425525e-89,Sinusoidal,EpiEstim,50,10
10,5.089241114117797e-112,Sinusoidal,EpiEstim,50,10
11,1.5680801497608665e-135,Sinusoidal,EpiEstim,50,10
12,1.4391355834021034e-159,Sinusoidal,EpiEstim,50,10
13,5.4829051233364796e-183,Sinusoidal,EpiEstim,50,10
14,5.673561527844528e-207,Sinusoidal,EpiEstim,50,10
15,1.2331505177531214e-231,Sinusoidal,EpiEstim,50,10
16,1.8716015781126853e-255,Sinusoidal,EpiEstim,50,10
17,4.828836178049341e-279,Sinusoidal,EpiEstim,50,10
18,7.836376738596481e-302,Sinusoidal,EpiEstim,50,10
19,2.5e-323,Sinusoidal,EpiEstim,50,10
20,0.0,Sinusoidal,EpiEstim,50,10
21,0.0,Sinusoidal,EpiEstim,50,10
22,0.0,Sinusoidal,EpiEstim,50,10
23,0.0,Sinusoidal,EpiEstim,50,10
24,0.0,Sinusoidal,EpiEstim,50,10
25,0.0,Sinusoidal,EpiEstim,50,10
26,0.0,Sinusoidal,EpiEstim,50,10
27,0.0,Sinusoidal,EpiEstim,50,10
28,0.0,Sinusoidal,EpiEstim,50,10
29,0.0,Sinusoidal,EpiEstim,50,10
30,0.0,Sinusoidal,EpiEstim,50,10
