t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,movingaverage,model,fit
91,NaN,183,1.0791094355496438,0.97,1.19,2.0550718066829754,2.0,3.0,182.0495500098758,146.0,221.0,4.501704858731731,5-day,EpiEstim,Marginalised
92,NaN,189,1.0917492510287805,0.99,1.2,2.0620488667406023,2.0,3.0,186.86060185094527,151.0,226.0,4.634525109441673,5-day,EpiEstim,Marginalised
93,NaN,179,1.0634881151746245,0.9599999999999999,1.17,2.0703949110486968,2.0,3.0,192.61432603900283,156.0,232.0,7.979946193556639,5-day,EpiEstim,Marginalised
94,NaN,183,1.0336812637259682,0.9300000000000002,1.1400000000000001,2.0778516106342533,2.0,3.0,182.273829864488,146.0,221.0,4.467245570072556,5-day,EpiEstim,Marginalised
95,NaN,191,1.0549428408093435,0.95,1.1600000000000001,2.085227816438441,2.0,3.0,185.20275992265314,149.0,224.0,5.265766258213104,5-day,EpiEstim,Marginalised
96,NaN,187,1.057324880855702,0.9599999999999999,1.17,2.100220282957658,2.0,3.0,193.09505188341748,156.0,233.0,5.171773558627558,5-day,EpiEstim,Marginalised
97,NaN,188,1.0421802886942875,0.94,1.1500000000000001,2.1118968912945344,2.0,3.0,189.54894946086793,153.0,229.0,4.509094174332343,5-day,EpiEstim,Marginalised
98,NaN,192,1.0468224005773608,0.95,1.1500000000000001,2.1267791703587395,2.0,3.0,190.08628622341178,154.0,229.0,4.593158516904365,5-day,EpiEstim,Marginalised
99,NaN,190,1.044874821023396,0.95,1.1500000000000001,2.1446893271942833,2.0,3.0,193.91241410613964,157.0,233.0,4.74948916665514,5-day,EpiEstim,Marginalised
100,NaN,181,1.0105219628948516,0.9099999999999999,1.11,2.148941756263074,2.0,3.0,192.22323144347226,156.0,231.0,6.857522222707532,5-day,EpiEstim,Marginalised
101,NaN,172,0.9585393251925971,0.8599999999999999,1.06,2.133810287110615,2.0,3.0,182.97968038475142,147.0,221.0,6.727750734560313,5-day,EpiEstim,Marginalised
102,NaN,170,0.9276522914760492,0.83,1.03,2.1418479921786577,2.0,3.0,173.00097308604268,138.0,210.0,4.416242121463321,5-day,EpiEstim,Marginalised
103,NaN,158,0.8933065917937291,0.7999999999999999,0.99,2.1483426933159064,2.0,3.0,169.6950608435536,136.0,206.0,6.941027353711123,5-day,EpiEstim,Marginalised
104,NaN,146,0.8381788388597451,0.75,0.9300000000000002,2.1246158804828,2.0,3.0,157.42846144494652,124.0,193.0,6.790269995047378,5-day,EpiEstim,Marginalised
105,NaN,140,0.8009379379349421,0.71,0.89,2.12543016885869,2.0,3.0,144.50174469461928,113.0,178.0,4.296379221398158,5-day,EpiEstim,Marginalised
106,NaN,135,0.7864693758847148,0.7,0.8799999999999999,2.1397911530257776,2.0,3.0,137.37801882823302,107.0,170.0,3.8582245225646967,5-day,EpiEstim,Marginalised
107,NaN,125,0.7652972057536436,0.6799999999999999,0.8599999999999999,2.152227336733541,2.0,3.0,131.81624251550647,102.0,164.0,4.696406512870057,5-day,EpiEstim,Marginalised
108,NaN,120,0.7460940983014271,0.66,0.8400000000000001,2.166371533141006,2.0,3.0,121.93411860381549,93.0,153.0,3.5946792834548416,5-day,EpiEstim,Marginalised
109,NaN,112,0.7319381915456808,0.64,0.83,2.1849882910874148,2.0,3.0,116.26770158600513,89.0,146.0,3.8236790292411387,5-day,EpiEstim,Marginalised
110,NaN,104,0.7109583616290343,0.62,0.7999999999999999,2.1987832094089206,2.0,3.0,108.47095161666782,82.0,138.0,3.7673253026599793,5-day,EpiEstim,Marginalised
111,NaN,103,0.7103937334749271,0.62,0.8099999999999999,2.2254083977547614,2.0,3.0,100.46467994500426,75.0,128.0,3.419622804090996,5-day,EpiEstim,Marginalised
112,NaN,100,0.726096305429927,0.63,0.83,2.2451728553454013,2.0,3.0,98.56936234621406,74.0,126.0,3.2396484627184208,5-day,EpiEstim,Marginalised
